event_id,station,start_time,end_time,fault_type_num,fault_type,affected_variable,original_value,modified_value,severity,injection_parameters
00d22fd8,Bengaluru,2024-09-14 23:00:00,2024-09-17 10:00:00,2,DRIFT,surface_pressure_hpa,913.9,918.1,medium,"rate=0.050,dur=60"
956a3a31,Bengaluru,2021-04-11 04:00:00,2021-04-14 13:00:00,2,DRIFT,temperature_c,19.6,26.000000000000007,medium,"rate=-0.050,dur=82"
d6644a72,Bengaluru,2021-11-13 13:00:00,2021-11-16 15:00:00,2,DRIFT,surface_pressure_hpa,910.7,909.45,slow,"rate=0.010,dur=75"
0667e046,Bengaluru,2024-06-15 12:00:00,2024-06-18 15:00:00,2,DRIFT,temperature_c,28.8,25.46,slow,"rate=0.010,dur=76"
a48bfe24,Bengaluru,2024-09-23 05:00:00,2024-09-24 20:00:00,3,FREEZE,temperature_c,20.0,20.1,quantized,dur=40
604bb200,Bengaluru,2024-08-15 13:00:00,2024-08-16 22:00:00,3,FREEZE,relative_humidity_pct,60.0,60.0,exact,dur=34
865bc0d7,Bengaluru,2023-10-28 00:00:00,2023-10-29 16:00:00,3,FREEZE,relative_humidity_pct,83.0,83.0,exact,dur=41
ac667b14,Bengaluru,2022-10-15 02:00:00,2022-10-17 01:00:00,3,FREEZE,relative_humidity_pct,98.1,98.0,quantized,dur=48
ba5914b8,Bengaluru,2024-03-22 01:00:00,2024-03-22 21:00:00,3,FREEZE,temperature_c,21.4,21.4,exact,dur=21
58a08f52,Bengaluru,2022-05-07 16:00:00,2022-05-08 13:00:00,3,FREEZE,temperature_c,29.200000000000003,29.1,quantized,dur=22
1b1df770,Bengaluru,2023-11-17 11:00:00,2023-11-19 04:00:00,3,FREEZE,temperature_c,27.900000000000002,27.8,quantized,dur=42
f5f2a0bf,Bengaluru,2023-12-22 04:00:00,2023-12-24 02:00:00,3,FREEZE,relative_humidity_pct,98.1,98.0,quantized,dur=47
c42b0218,Bengaluru,2023-10-01 01:00:00,2023-10-02 22:00:00,3,FREEZE,surface_pressure_hpa,912.5,912.4,quantized,dur=46
79642b1d,Bengaluru,2021-04-29 09:00:00,2021-05-01 05:00:00,3,FREEZE,relative_humidity_pct,51.9,52.0,quantized,dur=45
544845c5,Bengaluru,2023-10-15 13:00:00,2023-10-15 13:00:00,4,RANGE,temperature_c,30.1,9999.0,impossible,out_of_bounds
9d257c04,Bengaluru,2021-12-22 07:00:00,2021-12-22 07:00:00,4,RANGE,relative_humidity_pct,93.0,101.56749861660508,just_outside,out_of_bounds
27a072e6,Bengaluru,2021-06-13 18:00:00,2021-06-13 18:00:00,4,RANGE,temperature_c,23.3,58.73055881002853,just_outside,out_of_bounds
ef462e0a,Bengaluru,2023-06-20 03:00:00,2023-06-20 03:00:00,4,RANGE,temperature_c,21.6,88.39664987529007,severe,out_of_bounds
2414eb1d,Bengaluru,2021-11-30 18:00:00,2021-11-30 18:00:00,4,RANGE,relative_humidity_pct,85.0,102.48021236990802,just_outside,out_of_bounds
0b03a8ed,Bengaluru,2024-01-27 18:00:00,2024-01-27 18:00:00,4,RANGE,relative_humidity_pct,44.0,-999.0,impossible,out_of_bounds
31a295b4,Bengaluru,2023-08-24 13:00:00,2023-08-24 13:00:00,4,RANGE,temperature_c,30.4,55.77789951702244,just_outside,out_of_bounds
aa325dc0,Bengaluru,2024-02-29 21:00:00,2024-02-29 21:00:00,4,RANGE,temperature_c,23.4,9999.0,impossible,out_of_bounds
a9bbca43,Bengaluru,2021-05-21 11:00:00,2021-05-21 11:00:00,4,RANGE,temperature_c,27.6,88.86225948660652,severe,out_of_bounds
729b92f5,Bengaluru,2023-02-25 10:00:00,2023-02-25 10:00:00,4,RANGE,relative_humidity_pct,19.0,168.56608059528122,severe,out_of_bounds
9f051030,Bengaluru,2023-05-04 04:00:00,2023-05-04 04:00:00,4,RANGE,relative_humidity_pct,95.0,137.24551722701975,severe,out_of_bounds
1f40ec72,Bengaluru,2023-08-19 05:00:00,2023-08-19 05:00:00,4,RANGE,temperature_c,20.2,88.59827266795781,severe,out_of_bounds
5bfebb22,Bengaluru,2021-10-10 21:00:00,2021-10-10 21:00:00,4,RANGE,relative_humidity_pct,98.0,-999.0,impossible,out_of_bounds
8bf9750a,Bengaluru,2024-10-17 13:00:00,2024-10-17 13:00:00,4,RANGE,relative_humidity_pct,61.0,-999.0,impossible,out_of_bounds
778668e4,Bengaluru,2022-08-04 22:00:00,2022-08-04 22:00:00,4,RANGE,relative_humidity_pct,97.0,101.88207374201009,just_outside,out_of_bounds
1b7df6a4,Bengaluru,2022-02-27 12:00:00,2022-02-27 12:00:00,4,RANGE,temperature_c,28.2,56.022115621768656,just_outside,out_of_bounds
f078111b,Bengaluru,2024-08-09 16:00:00,2024-08-09 16:00:00,4,RANGE,temperature_c,27.7,58.82080447880624,just_outside,out_of_bounds
ca430041,Bengaluru,2022-09-05 08:00:00,2022-09-05 08:00:00,4,RANGE,relative_humidity_pct,85.0,129.59874749644393,severe,out_of_bounds
ae625394,Bengaluru,2021-10-23 12:00:00,2021-10-23 12:00:00,4,RANGE,relative_humidity_pct,69.0,-999.0,impossible,out_of_bounds
99ee5184,Bengaluru,2023-08-15 01:00:00,2023-08-15 01:00:00,4,RANGE,relative_humidity_pct,84.0,101.51674280703686,just_outside,out_of_bounds
99c9e580,Bengaluru,2023-10-01 16:00:00,2023-10-01 16:00:00,4,RANGE,temperature_c,26.6,9999.0,impossible,out_of_bounds
2c74d777,Bengaluru,2021-11-10 17:00:00,2021-11-10 17:00:00,4,RANGE,relative_humidity_pct,78.0,102.58828469698919,just_outside,out_of_bounds
2d73286d,Bengaluru,2023-01-31 16:00:00,2023-01-31 16:00:00,4,RANGE,temperature_c,27.6,80.37483073171292,severe,out_of_bounds
99747066,Bengaluru,2022-09-10 13:00:00,2022-09-10 13:00:00,4,RANGE,temperature_c,23.0,91.51518321473662,severe,out_of_bounds
b283b192,Bengaluru,2024-03-17 18:00:00,2024-03-17 18:00:00,4,RANGE,relative_humidity_pct,31.0,-999.0,impossible,out_of_bounds
c62d9c7a,Bengaluru,2021-03-13 16:00:00,2021-03-13 16:00:00,4,RANGE,relative_humidity_pct,21.0,129.21386981310386,severe,out_of_bounds
18105c36,Bengaluru,2023-01-01 07:00:00,2023-01-01 07:00:00,4,RANGE,temperature_c,16.2,83.43746361156138,severe,out_of_bounds
8a09c0f5,Bengaluru,2021-03-21 01:00:00,2021-03-21 01:00:00,4,RANGE,relative_humidity_pct,60.0,-999.0,impossible,out_of_bounds
2e06353a,Bengaluru,2022-05-08 15:00:00,2022-05-08 15:00:00,4,RANGE,relative_humidity_pct,34.0,102.74684711827291,just_outside,out_of_bounds
b0331381,Bengaluru,2023-01-17 05:00:00,2023-01-17 05:00:00,4,RANGE,temperature_c,14.7,57.178382634702004,just_outside,out_of_bounds
39f039f0,Bengaluru,2023-04-24 17:00:00,2023-04-24 17:00:00,4,RANGE,relative_humidity_pct,36.0,-999.0,impossible,out_of_bounds
4a4724e2,Bengaluru,2023-07-17 22:00:00,2023-07-17 22:00:00,4,RANGE,temperature_c,22.1,97.41048832390823,severe,out_of_bounds
90c7dfeb,Bengaluru,2023-08-17 12:00:00,2023-08-17 12:00:00,4,RANGE,relative_humidity_pct,45.0,102.33227448997253,just_outside,out_of_bounds
bac77dd3,Bengaluru,2021-01-17 16:00:00,2021-01-17 16:00:00,4,RANGE,temperature_c,26.0,57.55241642271074,just_outside,out_of_bounds
65e42df4,Bengaluru,2022-05-11 08:00:00,2022-05-11 08:00:00,4,RANGE,temperature_c,22.9,9999.0,impossible,out_of_bounds
2f04271a,Bengaluru,2024-10-24 12:00:00,2024-10-24 19:00:00,5,COMMUNICATION,all,25.7,,burst_missing,dur=8
0fa9e486,Bengaluru,2023-08-17 17:00:00,2023-08-17 17:00:00,5,COMMUNICATION,temperature_c,27.7,,partial_missing,dur=1
268e754a,Bengaluru,2022-02-08 07:00:00,2022-02-08 10:00:00,5,COMMUNICATION,all,17.2,,burst_missing,dur=4
fd66a096,Bengaluru,2022-02-04 21:00:00,2022-02-04 21:00:00,5,COMMUNICATION,all,20.2,,missing_packet,dur=1
beff0e80,Bengaluru,2022-06-23 16:00:00,2022-06-23 20:00:00,5,COMMUNICATION,all,23.2,,burst_missing,dur=5
c564f944,Bengaluru,2021-07-25 18:00:00,2021-07-26 03:00:00,5,COMMUNICATION,all,24.3,,burst_missing,dur=10
7ea70da8,Bengaluru,2024-06-20 21:00:00,2024-06-20 21:00:00,5,COMMUNICATION,temperature_c,22.8,,partial_missing,dur=1
fbf69b6c,Bengaluru,2024-05-10 19:00:00,2024-05-10 19:00:00,5,COMMUNICATION,temperature_c,25.6,,partial_missing,dur=1
214754c8,Bengaluru,2023-06-02 13:00:00,2023-06-02 13:00:00,5,COMMUNICATION,temperature_c,29.5,,partial_missing,dur=1
a6cb5f8f,Bengaluru,2023-05-14 06:00:00,2023-05-14 15:00:00,5,COMMUNICATION,all,22.4,,burst_missing,dur=10
76ae2849,Bengaluru,2021-07-06 11:00:00,2021-07-06 11:00:00,5,COMMUNICATION,all,26.9,,missing_packet,dur=1
7f825ba5,Bengaluru,2024-04-22 12:00:00,2024-04-22 12:00:00,5,COMMUNICATION,temperature_c,36.4,,partial_missing,dur=1
4af0058e,Bengaluru,2023-04-07 21:00:00,2023-04-07 21:00:00,5,COMMUNICATION,all,23.9,,missing_packet,dur=1
182e134d,Bengaluru,2021-06-03 09:00:00,2021-06-03 09:00:00,5,COMMUNICATION,all,24.9,,missing_packet,dur=1
71cd2128,Bengaluru,2024-10-17 08:00:00,2024-10-17 14:00:00,5,COMMUNICATION,all,22.6,,burst_missing,dur=7
b390c84f,Bengaluru,2024-06-14 20:00:00,2024-06-14 20:00:00,5,COMMUNICATION,all,23.7,,missing_packet,dur=1
98f9362a,Bengaluru,2021-04-13 16:00:00,2021-04-13 23:00:00,5,COMMUNICATION,all,28.550000000000004,,burst_missing,dur=8
d4978333,Bengaluru,2023-02-23 21:00:00,2023-02-24 00:00:00,5,COMMUNICATION,all,20.7,,burst_missing,dur=4
3e797ec3,Bengaluru,2024-10-16 15:00:00,2024-10-16 15:00:00,5,COMMUNICATION,all,22.5,,missing_packet,dur=1
5017bda7,Bengaluru,2024-06-17 12:00:00,2024-06-17 12:00:00,5,COMMUNICATION,temperature_c,30.290000000000003,,partial_missing,dur=1
345868bc,Bengaluru,2021-04-23 00:00:00,2021-04-23 00:00:00,5,COMMUNICATION,all,22.6,,missing_packet,dur=1
d6304588,Bengaluru,2022-05-30 00:00:00,2022-05-30 00:00:00,5,COMMUNICATION,all,21.5,,missing_packet,dur=1
3aabae0d,Bengaluru,2024-07-22 18:00:00,2024-07-22 18:00:00,5,COMMUNICATION,temperature_c,23.8,,partial_missing,dur=1
4e829bdf,Bengaluru,2022-02-16 22:00:00,2022-02-17 07:00:00,5,COMMUNICATION,all,21.6,,burst_missing,dur=10
6c805496,Bengaluru,2021-10-10 15:00:00,2021-10-10 15:00:00,5,COMMUNICATION,all,25.7,,missing_packet,dur=1
ca825b65,Bengaluru,2021-08-19 06:00:00,2021-08-19 06:00:00,5,COMMUNICATION,temperature_c,20.2,,partial_missing,dur=1
6c690e50,Bengaluru,2022-04-17 04:00:00,2022-04-17 09:00:00,5,COMMUNICATION,all,20.2,,burst_missing,dur=6
cdc14f8e,Bengaluru,2024-04-10 08:00:00,2024-04-10 08:00:00,5,COMMUNICATION,all,26.0,,missing_packet,dur=1
7aa2223f,Bengaluru,2024-12-02 01:00:00,2024-12-02 01:00:00,5,COMMUNICATION,temperature_c,20.5,,partial_missing,dur=1
341bc405,Bengaluru,2022-03-10 11:00:00,2022-03-10 11:00:00,5,COMMUNICATION,all,30.0,,missing_packet,dur=1
029b4791,Bengaluru,2023-10-16 03:00:00,2023-10-16 03:00:00,5,COMMUNICATION,all,20.7,,missing_packet,dur=1
e2ecde15,Bengaluru,2023-11-24 21:00:00,2023-11-24 21:00:00,5,COMMUNICATION,all,20.0,,missing_packet,dur=1
d0370042,Bengaluru,2023-07-13 23:00:00,2023-07-13 23:00:00,5,COMMUNICATION,temperature_c,20.3,,partial_missing,dur=1
6d25539a,Bengaluru,2021-05-23 23:00:00,2021-05-23 23:00:00,5,COMMUNICATION,temperature_c,22.8,,partial_missing,dur=1
02cc4ddb,Bengaluru,2023-07-03 19:00:00,2023-07-04 02:00:00,5,COMMUNICATION,all,22.2,,burst_missing,dur=8
dde14723,Bengaluru,2021-09-16 01:00:00,2021-09-16 01:00:00,5,COMMUNICATION,temperature_c,20.1,,partial_missing,dur=1
8ad75e14,Bengaluru,2023-11-22 13:00:00,2023-11-22 13:00:00,5,COMMUNICATION,all,28.1,,missing_packet,dur=1
3d6c679c,Bengaluru,2022-11-20 02:00:00,2022-11-20 02:00:00,5,COMMUNICATION,temperature_c,13.8,,partial_missing,dur=1
bf04bfee,Bengaluru,2022-02-15 14:00:00,2022-02-15 14:00:00,5,COMMUNICATION,all,28.4,,missing_packet,dur=1
61506418,Bengaluru,2021-08-11 13:00:00,2021-08-11 13:00:00,5,COMMUNICATION,temperature_c,27.7,,partial_missing,dur=1
40d5cd1d,Bengaluru,2022-01-22 04:00:00,2022-01-22 04:00:00,5,COMMUNICATION,all,16.0,,missing_packet,dur=1
3b5b2ef8,Bengaluru,2023-04-28 03:00:00,2023-04-28 03:00:00,5,COMMUNICATION,temperature_c,21.6,,partial_missing,dur=1
0327cd20,Bengaluru,2023-12-07 07:00:00,2023-12-07 10:00:00,5,COMMUNICATION,all,20.1,,burst_missing,dur=4
dd6e46f5,Bengaluru,2023-04-26 08:00:00,2023-04-26 08:00:00,5,COMMUNICATION,temperature_c,24.2,,partial_missing,dur=1
46c0cb82,Bengaluru,2023-10-26 14:00:00,2023-10-26 14:00:00,5,COMMUNICATION,temperature_c,30.2,,partial_missing,dur=1
580cdb5a,Bengaluru,2023-06-16 23:00:00,2023-06-17 02:00:00,5,COMMUNICATION,all,23.3,,burst_missing,dur=4
6ab33e80,Bengaluru,2024-03-02 04:00:00,2024-03-02 04:00:00,5,COMMUNICATION,temperature_c,17.2,,partial_missing,dur=1
93e0934e,Bengaluru,2023-09-16 00:00:00,2023-09-16 07:00:00,5,COMMUNICATION,all,20.4,,burst_missing,dur=8
359ec738,Bengaluru,2023-04-24 09:00:00,2023-04-24 14:00:00,5,COMMUNICATION,all,29.1,,burst_missing,dur=6
2c272037,Bengaluru,2023-07-23 03:00:00,2023-07-23 03:00:00,5,COMMUNICATION,all,20.5,,missing_packet,dur=1
19fc9c97,Bengaluru,2022-06-09 07:00:00,2022-06-09 11:00:00,5,COMMUNICATION,all,21.6,,burst_missing,dur=5
a6716b54,Bengaluru,2022-02-28 02:00:00,2022-02-28 08:00:00,5,COMMUNICATION,all,17.7,,burst_missing,dur=7
3220f67d,Bengaluru,2021-10-04 04:00:00,2021-10-04 04:00:00,5,COMMUNICATION,temperature_c,19.8,,partial_missing,dur=1
ca719f30,Bengaluru,2024-12-08 18:00:00,2024-12-09 01:00:00,5,COMMUNICATION,all,22.5,,burst_missing,dur=8
c641719b,Bengaluru,2021-12-24 20:00:00,2021-12-24 20:00:00,5,COMMUNICATION,temperature_c,18.6,,partial_missing,dur=1
af5fe424,Bengaluru,2023-10-26 16:00:00,2023-10-26 20:00:00,5,COMMUNICATION,all,29.3,,burst_missing,dur=5
1b9bb93f,Bengaluru,2022-05-09 19:00:00,2022-05-09 19:00:00,5,COMMUNICATION,temperature_c,24.6,,partial_missing,dur=1
0b82821c,Bengaluru,2022-03-29 00:00:00,2022-03-29 00:00:00,5,COMMUNICATION,temperature_c,23.0,,partial_missing,dur=1
862ed874,Bengaluru,2024-04-10 03:00:00,2024-04-10 11:00:00,5,COMMUNICATION,all,21.5,,burst_missing,dur=9
40c36bb6,Bengaluru,2023-09-22 18:00:00,2023-09-22 18:00:00,5,COMMUNICATION,temperature_c,24.3,,partial_missing,dur=1
1f7d2ec5,Bengaluru,2022-10-11 14:00:00,2022-10-11 14:00:00,5,COMMUNICATION,all,24.1,,missing_packet,dur=1
2d430d77,Bengaluru,2023-02-18 01:00:00,2023-02-18 01:00:00,5,COMMUNICATION,temperature_c,17.6,,partial_missing,dur=1
54432f90,Bengaluru,2024-05-10 20:00:00,2024-05-11 01:00:00,5,COMMUNICATION,all,23.7,,burst_missing,dur=6
bc76ff64,Bengaluru,2023-04-26 01:00:00,2023-04-26 01:00:00,5,COMMUNICATION,all,22.1,,missing_packet,dur=1
8baea18f,Bengaluru,2022-06-14 19:00:00,2022-06-14 19:00:00,5,COMMUNICATION,all,22.1,,missing_packet,dur=1
0a66a869,Bengaluru,2024-04-18 02:00:00,2024-04-18 02:00:00,5,COMMUNICATION,all,24.6,,missing_packet,dur=1
c5282611,Bengaluru,2023-02-09 10:00:00,2023-02-09 10:00:00,5,COMMUNICATION,all,26.2,,missing_packet,dur=1
6b6bc2c7,Bengaluru,2024-10-05 06:00:00,2024-10-05 06:00:00,5,COMMUNICATION,temperature_c,20.1,,partial_missing,dur=1
df9157b4,Bengaluru,2024-02-18 05:00:00,2024-02-18 10:00:00,5,COMMUNICATION,all,16.9,,burst_missing,dur=6
452e3656,Bengaluru,2022-01-13 22:00:00,2022-01-13 22:00:00,5,COMMUNICATION,all,19.5,,missing_packet,dur=1
4df37b2f,Bengaluru,2021-05-23 11:00:00,2021-05-23 11:00:00,6,MULTIVARIATE,relative_humidity_pct,51.0,11.0,moisture_mismatch,
bafad555,Bengaluru,2023-10-11 15:00:00,2023-10-11 15:00:00,6,MULTIVARIATE,temperature_c,28.1,38.1,t_rh_mismatch,
152a90ad,Bengaluru,2024-11-09 18:00:00,2024-11-09 18:00:00,6,MULTIVARIATE,temperature_c,22.7,32.7,t_rh_mismatch,
1a370c61,Bengaluru,2023-02-18 09:00:00,2023-02-18 09:00:00,6,MULTIVARIATE,temperature_c,24.3,34.3,t_rh_mismatch,
ed150209,Bengaluru,2022-03-14 18:00:00,2022-03-14 18:00:00,6,MULTIVARIATE,relative_humidity_pct,29.0,5.0,moisture_mismatch,
45f18d19,Bengaluru,2024-05-11 22:00:00,2024-05-11 22:00:00,6,MULTIVARIATE,temperature_c,25.9,35.9,t_rh_mismatch,
d95004d2,Bengaluru,2024-04-09 14:00:00,2024-04-09 14:00:00,6,MULTIVARIATE,temperature_c,35.2,45.2,t_rh_mismatch,
a473f3af,Bengaluru,2022-08-30 07:00:00,2022-08-30 07:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
5e975aee,Bengaluru,2023-08-13 14:00:00,2023-08-13 14:00:00,6,MULTIVARIATE,temperature_c,29.5,39.5,t_rh_mismatch,
4ac3b377,Bengaluru,2024-02-07 22:00:00,2024-02-07 22:00:00,6,MULTIVARIATE,temperature_c,21.2,31.2,t_rh_mismatch,
ce6875b1,Bengaluru,2023-12-19 14:00:00,2023-12-19 14:00:00,6,MULTIVARIATE,relative_humidity_pct,45.0,5.0,moisture_mismatch,
5105eef2,Bengaluru,2022-10-06 19:00:00,2022-10-06 19:00:00,6,MULTIVARIATE,relative_humidity_pct,86.0,46.0,moisture_mismatch,
8446741b,Bengaluru,2021-08-11 20:00:00,2021-08-11 20:00:00,6,MULTIVARIATE,relative_humidity_pct,89.0,49.0,moisture_mismatch,
41b1c273,Bengaluru,2022-09-06 03:00:00,2022-09-06 03:00:00,6,MULTIVARIATE,temperature_c,19.5,29.5,t_rh_mismatch,
adcf1bd2,Bengaluru,2023-05-21 05:00:00,2023-05-21 05:00:00,6,MULTIVARIATE,temperature_c,21.9,31.9,t_rh_mismatch,
a4366462,Bengaluru,2023-07-05 13:00:00,2023-07-05 13:00:00,6,MULTIVARIATE,temperature_c,24.7,34.7,t_rh_mismatch,
9d74f4af,Bengaluru,2022-01-11 17:00:00,2022-01-11 17:00:00,6,MULTIVARIATE,temperature_c,25.4,35.4,t_rh_mismatch,
18b9cd77,Bengaluru,2023-02-23 08:00:00,2023-02-23 08:00:00,6,MULTIVARIATE,relative_humidity_pct,53.0,13.0,moisture_mismatch,
4b6df7c6,Bengaluru,2022-01-14 23:00:00,2022-01-14 23:00:00,6,MULTIVARIATE,relative_humidity_pct,80.0,40.0,moisture_mismatch,
e7afd053,Bengaluru,2024-05-09 23:00:00,2024-05-09 23:00:00,6,MULTIVARIATE,temperature_c,23.2,33.2,t_rh_mismatch,
ee014985,Bengaluru,2021-08-05 08:00:00,2021-08-05 08:00:00,6,MULTIVARIATE,temperature_c,23.1,33.1,t_rh_mismatch,
070ca5b1,Bengaluru,2022-11-30 20:00:00,2022-11-30 20:00:00,6,MULTIVARIATE,temperature_c,18.5,28.5,t_rh_mismatch,
c81ee830,Bengaluru,2022-02-13 06:00:00,2022-02-13 06:00:00,6,MULTIVARIATE,relative_humidity_pct,92.0,52.0,moisture_mismatch,
4510a6d7,Bengaluru,2021-10-31 14:00:00,2021-10-31 14:00:00,6,MULTIVARIATE,relative_humidity_pct,72.0,32.0,moisture_mismatch,
49df6df3,Bengaluru,2022-10-11 21:00:00,2022-10-11 21:00:00,6,MULTIVARIATE,relative_humidity_pct,95.0,55.0,moisture_mismatch,
fe794acf,Bengaluru,2021-11-29 17:00:00,2021-11-29 17:00:00,6,MULTIVARIATE,temperature_c,21.1,31.1,t_rh_mismatch,
63ab483c,Bengaluru,2022-10-14 02:00:00,2022-10-14 02:00:00,6,MULTIVARIATE,relative_humidity_pct,98.0,58.0,moisture_mismatch,
60c2e442,Bengaluru,2024-06-02 05:00:00,2024-06-02 05:00:00,6,MULTIVARIATE,temperature_c,22.6,32.6,t_rh_mismatch,
97e987e7,Bengaluru,2021-10-30 17:00:00,2021-10-30 17:00:00,6,MULTIVARIATE,relative_humidity_pct,79.0,39.0,moisture_mismatch,
a9444e92,Bengaluru,2021-02-14 21:00:00,2021-02-14 21:00:00,6,MULTIVARIATE,temperature_c,19.1,29.1,t_rh_mismatch,
9d27b286,Bengaluru,2022-01-28 01:00:00,2022-01-28 01:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
432740d7,Bengaluru,2024-03-18 02:00:00,2024-03-18 02:00:00,6,MULTIVARIATE,temperature_c,21.7,31.7,t_rh_mismatch,
6f284009,Bengaluru,2023-08-22 10:00:00,2023-08-22 10:00:00,6,MULTIVARIATE,temperature_c,27.4,37.4,t_rh_mismatch,
6fe6c4c5,Bengaluru,2024-02-12 12:00:00,2024-02-12 12:00:00,6,MULTIVARIATE,temperature_c,29.5,39.5,t_rh_mismatch,
35ec095d,Bengaluru,2021-08-22 18:00:00,2021-08-22 18:00:00,6,MULTIVARIATE,relative_humidity_pct,91.0,51.0,moisture_mismatch,
986304a8,Bengaluru,2021-07-04 19:00:00,2021-07-04 19:00:00,6,MULTIVARIATE,temperature_c,23.1,33.1,t_rh_mismatch,
7edbaad6,Bengaluru,2023-12-03 04:00:00,2023-12-03 04:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
67686e4b,Bengaluru,2021-04-29 21:00:00,2021-04-29 21:00:00,6,MULTIVARIATE,relative_humidity_pct,51.9,11.899999999999999,moisture_mismatch,
0ee9eb34,Bengaluru,2023-10-17 08:00:00,2023-10-17 08:00:00,6,MULTIVARIATE,relative_humidity_pct,77.0,37.0,moisture_mismatch,
f4e5d8e8,Bengaluru,2021-02-14 08:00:00,2021-02-14 08:00:00,6,MULTIVARIATE,relative_humidity_pct,80.0,40.0,moisture_mismatch,
7229ce49,Bengaluru,2021-07-04 11:00:00,2021-07-04 11:00:00,6,MULTIVARIATE,relative_humidity_pct,62.0,22.0,moisture_mismatch,
5ea24fd3,Bengaluru,2022-10-21 10:00:00,2022-10-21 10:00:00,6,MULTIVARIATE,temperature_c,25.1,35.1,t_rh_mismatch,
d11e225d,Bengaluru,2023-06-27 23:00:00,2023-06-27 23:00:00,6,MULTIVARIATE,temperature_c,20.8,30.8,t_rh_mismatch,
49f27675,Bengaluru,2021-05-02 01:00:00,2021-05-02 01:00:00,6,MULTIVARIATE,relative_humidity_pct,84.0,44.0,moisture_mismatch,
2e3f7751,Bengaluru,2023-07-14 11:00:00,2023-07-14 11:00:00,6,MULTIVARIATE,temperature_c,25.9,35.9,t_rh_mismatch,
8dee3388,Bengaluru,2024-06-22 17:00:00,2024-06-22 17:00:00,6,MULTIVARIATE,relative_humidity_pct,72.0,32.0,moisture_mismatch,
e69bc09f,Bengaluru,2022-05-13 17:00:00,2022-05-13 17:00:00,6,MULTIVARIATE,temperature_c,23.9,33.9,t_rh_mismatch,
acc34083,Bengaluru,2021-06-22 07:00:00,2021-06-22 07:00:00,6,MULTIVARIATE,relative_humidity_pct,83.0,43.0,moisture_mismatch,
ce3e8f60,Bengaluru,2021-04-11 23:00:00,2021-04-11 23:00:00,6,MULTIVARIATE,relative_humidity_pct,67.0,27.0,moisture_mismatch,
4bdd8e04,Bengaluru,2022-07-05 11:00:00,2022-07-05 11:00:00,6,MULTIVARIATE,temperature_c,22.7,32.7,t_rh_mismatch,
b68755bf,Bengaluru,2022-06-29 16:00:00,2022-06-29 16:00:00,6,MULTIVARIATE,temperature_c,24.2,34.2,t_rh_mismatch,
b739384d,Bengaluru,2023-05-12 18:00:00,2023-05-12 18:00:00,6,MULTIVARIATE,relative_humidity_pct,66.0,26.0,moisture_mismatch,
85503ed6,Bengaluru,2024-11-08 08:00:00,2024-11-08 08:00:00,6,MULTIVARIATE,relative_humidity_pct,75.0,35.0,moisture_mismatch,
32bff3fa,Bengaluru,2024-07-16 16:00:00,2024-07-16 16:00:00,6,MULTIVARIATE,relative_humidity_pct,86.0,46.0,moisture_mismatch,
d61974c5,Bengaluru,2021-04-10 23:00:00,2021-04-10 23:00:00,6,MULTIVARIATE,temperature_c,23.6,33.6,t_rh_mismatch,
911aa785,Bengaluru,2023-02-21 06:00:00,2023-02-21 06:00:00,6,MULTIVARIATE,relative_humidity_pct,71.0,31.0,moisture_mismatch,
33df99f9,Bengaluru,2021-05-11 12:00:00,2021-05-11 12:00:00,6,MULTIVARIATE,relative_humidity_pct,47.0,7.0,moisture_mismatch,
75fce126,Bengaluru,2023-01-17 01:00:00,2023-01-17 01:00:00,6,MULTIVARIATE,temperature_c,15.2,25.2,t_rh_mismatch,
3929d1e2,Bengaluru,2023-10-02 22:00:00,2023-10-02 22:00:00,6,MULTIVARIATE,relative_humidity_pct,78.0,38.0,moisture_mismatch,
acefba1d,Bengaluru,2023-12-29 07:00:00,2023-12-29 07:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
0a8587c3,Bengaluru,2023-11-22 19:00:00,2023-11-22 19:00:00,6,MULTIVARIATE,relative_humidity_pct,92.0,52.0,moisture_mismatch,
09b0cebc,Bengaluru,2022-05-26 03:00:00,2022-05-26 03:00:00,6,MULTIVARIATE,relative_humidity_pct,93.0,53.0,moisture_mismatch,
2610d61e,Bengaluru,2024-09-20 13:00:00,2024-09-20 13:00:00,6,MULTIVARIATE,relative_humidity_pct,47.0,7.0,moisture_mismatch,
f5f8299d,Bengaluru,2024-11-18 23:00:00,2024-11-18 23:00:00,6,MULTIVARIATE,relative_humidity_pct,97.0,57.0,moisture_mismatch,
09a8ebee,Bengaluru,2021-08-14 14:00:00,2021-08-14 14:00:00,6,MULTIVARIATE,relative_humidity_pct,55.0,15.0,moisture_mismatch,
9434516a,Bengaluru,2021-08-04 12:00:00,2021-08-04 12:00:00,6,MULTIVARIATE,relative_humidity_pct,56.0,16.0,moisture_mismatch,
efe556d0,Bengaluru,2022-05-08 18:00:00,2022-05-08 18:00:00,6,MULTIVARIATE,relative_humidity_pct,56.0,16.0,moisture_mismatch,
